"","hh_id","d1","d_start","d2","index_random","random_number","random_percentage_price","d_amount","d_3","d_3b","d_3b_oth","d_4","d_4b","d_4b_oth","d_5","d_5b","d_5b_oth","d_6","d_6b","d_6b_oth","d_7","d_8","d_8oth","d_9","d_10","elc_aggr_tier","locality"
"127",1006521740201,"No","2017-11-30T07:00:29-05:00",2,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,200,"Tier 0",0
"128",1006521740503,"No","2017-11-30T08:06:17-05:00",2,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"129",1006521740701,"No","2017-11-30T06:40:16-05:00",2,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"130",1006521740702,"No","2017-11-30T08:07:04-05:00",2,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",888,300,"Tier 0",0
"131",1006521741201,"No","2017-11-30T08:50:04-05:00",2,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",888,888,"Tier 0",0
"132",1006521741501,"No","2017-11-30T08:12:48-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"133",1006521741601,"No","2017-11-30T06:26:20-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"134",1006521741603,"No","2017-11-30T06:23:59-05:00",1,5,1,10000,10000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"135",1006521741605,"No","2017-11-30T10:17:02-05:00",2,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,250,"Tier 0",0
"136",1006521741701,"No","2017-11-30T07:58:41-05:00",2,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"137",1006521742203,"No","2017-11-30T08:58:28-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"138",1006521742204,"No","2017-11-30T10:18:57-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"139",1006521742302,"No","2017-11-30T08:15:57-05:00",2,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,200,"Tier 0",0
"140",1006521742304,"No","2017-11-30T06:44:07-05:00",2,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",888,200,"Tier 0",0
"141",1007507540802,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"142",1007507540901,"No","2017-11-27T05:30:47-05:00",2,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,400,"Tier 0",1
"143",1007507541806,"No","2017-11-27T05:24:51-05:00",2,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",888,300,"Tier 0",1
"144",1007507541901,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",1
"145",1007507542203,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"146",1007507542401,"No","2017-11-27T06:54:07-05:00",3,2,0.43,4300,4300,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",1
"147",1007507542501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"148",1007507542601,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",1
"149",1007507542801,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"150",1007507543802,"No","2017-11-27T09:18:00-05:00",2,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",10000,500,"Tier 0",1
"151",1007507543803,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",1
"152",1007507544003,"No","2017-11-26T09:55:02-05:00",1,5,1,10000,10000,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",5000,200,"Tier 0",1
"153",1007507544102,"No","2017-11-27T08:15:11-05:00",2,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",4000,500,"Tier 0",1
"154",1007507544105,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"155",1007509840101,"No","2017-11-21T06:25:19-05:00",1,0,0.14,1400,1400,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Don’t Know","Electricity service is unreliable","","Yes",NA,"",NA,NA,"",888,200,"Tier 0",1
"156",1007509840501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"157",1007509840503,"No","2017-11-21T06:41:05-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",5000,1000,"Tier 0",1
"158",1007509841002,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"159",1007509841501,"No","2017-11-21T07:44:01-05:00",2,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",1
"160",1007509841802,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"161",1007509842201,"No","2017-11-21T06:45:09-05:00",3,5,1,10000,10000,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","",888,888,"Tier 0",1
"162",1007509842301,"No","2017-11-21T08:58:19-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,1000,"Tier 0",1
"163",1007509842501,"No","2017-11-21T07:57:36-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",888,200,"Tier 0",1
"164",1007509842801,"No","2017-11-21T09:13:43-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3500,500,"Tier 0",1
"165",1007509842804,"No","2017-11-21T07:58:44-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,600,"Tier 0",1
"166",1007509842805,"No","2017-11-21T07:54:09-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",6000,1500,"Tier 0",1
"167",1007509842903,"No","2017-11-21T08:49:44-05:00",1,3,0.57,5699,5699,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",10000,1000,"Tier 0",1
"168",1007509843001,"No","2017-11-21T10:00:06-05:00",1,2,0.43,4300,4300,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",1
"169",1008503640101,"No","2017-12-04T05:46:09",2,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",888,200,"Tier 0",0
"170",1008503640301,"No","2017-12-04T07:24:48",2,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","",888,150,"Tier 0",0
"171",1008503640701,"No","2017-12-04T09:27:19",2,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",888,250,"Tier 0",0
"172",1008503640801,"No","2017-11-21T07:26:40-05:00",2,1,0.29,2900,2900,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Don’t Know","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",888,888,"Tier 0",0
"173",1008503641601,"No","2017-11-21T06:53:19-05:00",2,3,0.57,5699,5699,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"174",1008503641801,"No","2017-11-21T07:57:27-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","Don’t Know","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",0
"175",1008503641901,"No","2017-11-21T06:29:56-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Don’t Know","Still cannot afford the wiring costs","",888,888,"Tier 0",0
"176",1008503642001,"No","2017-11-21T07:42:28-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",888,888,"Tier 0",0
"177",1008503642101,"No","2017-11-21T08:49:59-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",888,888,"Tier 0",0
"178",1008503642601,"No","2017-11-21T08:11:24-05:00",2,5,1,10000,10000,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"179",1008503642701,"No","2017-11-21T06:58:42-05:00",2,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",500,200,"Tier 0",0
"180",1008503643101,"No","2017-11-21T08:33:21-05:00",2,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",1000,250,"Tier 0",0
"181",1008503643201,"No","2017-11-21T09:15:54-05:00",2,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",0
"182",1008503643401,"No","2017-11-21T06:35:20-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"183",1009502920101,"No","2017-11-27T03:41:54-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",1
"184",1009502920901,"No","2017-11-27T04:05:03-05:00",2,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",1
"185",1009502921101,"No","2017-11-27T04:38:19-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Don’t Know","Still cannot afford the wiring costs","",888,888,"Tier 0",1
"186",1009502922402,"No","2017-11-27T06:10:11-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",1
"187",1009502922501,"No","2017-11-27T09:15:20-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",1
"188",1009502923501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"189",1009502923701,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"190",1009502923901,"No","2017-11-27T06:56:46-05:00",1,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",500,200,"Tier 0",1
"191",1009502924101,"No","2017-11-27T09:37:36-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",1
"192",1009502924301,"No","2017-11-27T05:05:56-05:00",1,4,0.71,7100,7100,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",888,888,"Tier 0",1
"193",1009502924501,"No","2017-11-27T04:38:14-05:00",1,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",888,888,"Tier 0",1
"194",1009502924801,"No","2017-11-27T02:45:58-05:00",1,1,0.29,2900,2900,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",1
"195",1009502925101,"No","2017-11-27T09:14:03-05:00",1,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",1
"196",1009502926001,"No","2017-11-27T05:00:55-05:00",1,4,0.71,7100,7100,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",1
"197",1010504300201,"No","2017-11-28T05:17:06-05:00",1,3,0.57,5699,5699,"No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",NA,NA,"",888,1000,"Tier 0",0
"198",1010504300702,"No","2017-11-28T08:41:10-05:00",1,3,0.57,5699,5699,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",3000,1000,"Tier 0",0
"199",1010504300703,"No","2017-11-28T05:52:28-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",888,888,"Tier 0",0
"200",1010504301002,"No","2017-11-28T04:44:58-05:00",2,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",1000,200,"Tier 0",0
"201",1010504301004,"No","2017-11-28T05:54:28-05:00",2,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"202",1010504301101,"No","2017-11-28T06:07:54-05:00",2,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,200,"Tier 0",0
"203",1010504301102,"No","2017-11-28T04:15:19-05:00",1,1,0.29,2900,2900,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",4000,500,"Tier 0",0
"204",1010504301701,"No","2017-11-28T03:14:21-05:00",2,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",0
"205",1010504301803,"No","2017-11-28T06:46:44-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",1500,888,"Tier 0",0
"206",1010504301804,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",0
"207",1010504301806,"No","2017-11-28T06:44:04-05:00",1,2,0.43,4300,4300,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",1000,888,"Tier 0",0
"208",1010504302003,"No","2017-11-28T09:39:34-05:00",1,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",888,888,"Tier 0",0
"209",1010504302602,"No","2017-11-28T06:36:08-05:00",1,3,0.57,5699,5699,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",6000,1000,"Tier 0",0
"210",1010504302603,"No","2017-11-28T07:36:27-05:00",2,0,0.14,1400,1400,"Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",0
"211",1012500800301,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"212",1012500800302,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 1",1
"213",1012500800501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",1
"214",1012500801101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",1
"215",1012500801301,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"216",1012500801302,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"217",1012500801802,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"218",1012500802001,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"219",1012500802101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"220",1012500802501,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"221",1012500802503,"No","2017-11-10T05:48:25-05:00",2,0,0.14,1400,1400,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Monthly fee is too expensive","","No","Monthly fee is too expensive","","Yes",NA,"",888,500,"Tier 0",1
"222",1012500802701,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"223",1012500803001,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"224",1012500803301,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"225",1012509340201,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"226",1012509340501,"No","2017-11-13T06:34:43-05:00",2,3,0.57,5699,5699,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",1
"227",1012509341401,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"228",1012509341701,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"229",1012509341801,"No","2017-11-13T07:16:00-05:00",2,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",NA,NA,"",NA,NA,"",5000,500,"Tier 0",1
"230",1012509342101,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"231",1012509342301,"No","2017-11-14T05:10:30-05:00",2,5,1,10000,10000,"No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","No","Still cannot afford the wiring costs","","Yes",NA,"",1500,1000,"Tier 0",1
"232",1012509342701,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"233",1012509342901,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 0",1
"234",1012509343201,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"235",1012509343301,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"236",1012509343701,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 1",1
"237",1012509344101,"No","2017-11-12T05:16:11-05:00",2,0,0.14,1400,1400,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",1
"238",1012509344601,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"239",1013501240201,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"240",1013501240301,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"241",1013501240501,"No","2017-11-08T11:47:11-05:00",2,4,0.71,7100,7100,"No","Monthly fee is too expensive","","No","Still cannot afford the wiring costs","","No","Electricity service is unreliable","","Yes",NA,"",NA,NA,"",888,1000,"Tier 0",1
"242",1013501240601,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 2",1
"243",1013501240602,"No","2017-11-08T09:21:58-05:00",1,4,0.71,7100,7100,"No","Monthly fee is too expensive","","Yes",NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,500,"Tier 0",1
"244",1013501240702,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"245",1013501240901,"Yes","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"Tier 3",1
"246",1013501241201,"No","2017-11-09T03:41:23-05:00",7,0,0.14,1400,1400,"No","Do not need grid connection","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,"",888,888,"Tier 0",1
