"","hh_id","g2","g3","g_4","g_5","g_6","g_7","g_8","g_9","interview__key","cs_aggr_tier","elc_aggr_tier","locality"
"11950",10029502340901,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"11951",10029502341001,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"11952",10029502341001,"Flashlights","Yes",1,150,12,12,"Regular source of lighting",12,"39-02-03-57","Tier 1","Tier 2",0
"11953",10029502341001,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"11954",10029502341001," Radio","Yes",1,800,12,3,"No light available",4,"39-02-03-57","Tier 1","Tier 2",0
"11955",10029502341001,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"11956",10029502342103,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"11957",10029502342103,"Flashlights","Yes",1,400,12,6,"Back-up source of lighting",16,"25-02-03-12","Tier 1","Tier 3",0
"11958",10029502342103,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"11959",10029502342103," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"11960",10029502342103,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 3",0
"11961",10029502342703,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11962",10029502342703,"Flashlights","Yes",1,120,12,2,"Regular source of lighting",8,"33-51-46-78","Tier 1","Tier 0",0
"11963",10029502342703,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11964",10029502342703," Radio","Yes",1,500,12,3,"No light available",8,"33-51-46-78","Tier 1","Tier 0",0
"11965",10029502342703,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11966",10029502342801,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11967",10029502342801,"Flashlights","Yes",2,100,12,8,"Regular source of lighting",26,"29-70-66-39","Tier 1","Tier 0",0
"11968",10029502342801,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11969",10029502342801," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11970",10029502342801,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11971",10029502342802,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11972",10029502342802,"Flashlights","Yes",1,150,12,12,"Regular source of lighting",8,"02-46-64-03","Tier 1","Tier 0",0
"11973",10029502342802,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11974",10029502342802," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11975",10029502342802,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11976",10029502343001,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11977",10029502343001,"Flashlights","Yes",3,450,12,7,"Regular source of lighting",12,"81-07-38-92","Tier 1","Tier 0",0
"11978",10029502343001,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11979",10029502343001," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11980",10029502343001,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11981",10029502343402,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"11982",10029502343402,"Flashlights","Yes",1,200,12,5,"Regular source of lighting",8,"76-80-21-90","Tier 1","Tier 2",0
"11983",10029502343402,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"11984",10029502343402," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"11985",10029502343402,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"11986",10029502343403,"Lanterns","Yes",1,1500,12,6,"Regular source of lighting",12,"02-65-52-21","Tier 1","Tier 0",0
"11987",10029502343403,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11988",10029502343403,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11989",10029502343403," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11990",10029502343403,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11991",10029502343501,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11992",10029502343501,"Flashlights","Yes",3,450,12,7,"Regular source of lighting",24,"53-24-69-51","Tier 1","Tier 0",0
"11993",10029502343501,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11994",10029502343501," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11995",10029502343501,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"11996",10029502343902,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"11997",10029502343902,"Flashlights","Yes",2,200,12,8,"Back-up source of lighting",12,"28-53-58-53","Tier 1","Tier 2",0
"11998",10029502343902,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"11999",10029502343902," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"12000",10029502343902,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 2",0
"12001",10029510400101,"Lanterns","Yes",3,150,12,11,"Regular source of lighting",28,"42-60-21-10","Tier 1","Tier 0",0
"12002",10029510400101,"Flashlights","Yes",2,300,12,3,"Back-up source of lighting",10,"42-60-21-10","Tier 1","Tier 0",0
"12003",10029510400101,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12004",10029510400101," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12005",10029510400101,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12006",10029510400702,"Lanterns","Yes",1,200,12,11,"Regular source of lighting",12,"19-02-71-13","Tier 1","Tier 0",0
"12007",10029510400702,"Flashlights","Yes",1,120,12,2,"Back-up source of lighting",12,"19-02-71-13","Tier 1","Tier 0",0
"12008",10029510400702,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12009",10029510400702," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12010",10029510400702,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12011",10029510401202,"Lanterns","Yes",2,150,12,11,"Regular source of lighting",24,"37-35-87-64","Tier 1","Tier 0",0
"12012",10029510401202,"Flashlights","Yes",2,250,12,2,"Back-up source of lighting",16,"37-35-87-64","Tier 1","Tier 0",0
"12013",10029510401202,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12014",10029510401202," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12015",10029510401202,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12016",10029510402501,"Lanterns","Yes",2,400,12,4,"Regular source of lighting",12,"92-87-66-91","Tier 1","Tier 0",0
"12017",10029510402501,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12018",10029510402501,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12019",10029510402501," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12020",10029510402501,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12021",10029510402502,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12022",10029510402502,"Flashlights","Yes",3,300,12,8,"Regular source of lighting",8,"13-40-28-36","Tier 1","Tier 0",0
"12023",10029510402502,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12024",10029510402502," Radio","Yes",2,80,12,9,"No light available",4,"13-40-28-36","Tier 1","Tier 0",0
"12025",10029510402502,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12026",10029510402504,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"12027",10029510402504,"Flashlights","Yes",5,250,12,10,"Regular source of lighting",45,"99-64-60-10","Tier 0","Tier 0",0
"12028",10029510402504,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"12029",10029510402504," Radio","Yes",2,1500,12,5,"No light available",16,"99-64-60-10","Tier 0","Tier 0",0
"12030",10029510402504,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"12031",10029510402602,"Lanterns","Yes",3,600,12,12,"Regular source of lighting",36,"32-09-86-38","Tier 1","Tier 0",0
"12032",10029510402602,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12033",10029510402602,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12034",10029510402602," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12035",10029510402602,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12036",10029510402801,"Lanterns","Yes",2,400,12,12,"Regular source of lighting",12,"96-74-55-50","Tier 1","Tier 0",0
"12037",10029510402801,"Flashlights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12038",10029510402801,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12039",10029510402801," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12040",10029510402801,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12041",10029510402901,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 2","Tier 0",0
"12042",10029510402901,"Flashlights","Yes",1,100,12,12,"Regular source of lighting",12,"11-31-06-59","Tier 2","Tier 0",0
"12043",10029510402901,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 2","Tier 0",0
"12044",10029510402901," Radio","Yes",1,1000,12,1,"No light available",6,"11-31-06-59","Tier 2","Tier 0",0
"12045",10029510402901,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 2","Tier 0",0
"12046",10029510402903,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12047",10029510402903,"Flashlights","Yes",2,300,12,12,"Regular source of lighting",24,"01-73-66-44","Tier 1","Tier 0",0
"12048",10029510402903,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12049",10029510402903," Radio","Yes",1,2500,12,2,"No light available",6,"01-73-66-44","Tier 1","Tier 0",0
"12050",10029510402903,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12051",10029510402904,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"12052",10029510402904,"Flashlights","Yes",3,300,12,5,"Regular source of lighting",27,"33-91-95-29","Tier 0","Tier 0",0
"12053",10029510402904,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"12054",10029510402904," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"12055",10029510402904,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 0","Tier 0",0
"12056",10029510403402,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 2","Tier 0",0
"12057",10029510403402,"Flashlights","Yes",2,100,12,10,"Regular source of lighting",12,"35-72-04-49","Tier 2","Tier 0",0
"12058",10029510403402,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 2","Tier 0",0
"12059",10029510403402," Radio","Yes",1,2500,12,2,"No light available",4,"35-72-04-49","Tier 2","Tier 0",0
"12060",10029510403402,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 2","Tier 0",0
"12061",10029510403802,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12062",10029510403802,"Flashlights","Yes",2,100,12,8,"Regular source of lighting",3,"38-85-65-51","Tier 1","Tier 0",0
"12063",10029510403802,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12064",10029510403802," Radio","Yes",1,600,12,10,"No light available",6,"38-85-65-51","Tier 1","Tier 0",0
"12065",10029510403802,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12066",10029510404201,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12067",10029510404201,"Flashlights","Yes",2,300,12,8,"Regular source of lighting",3,"22-84-58-98","Tier 1","Tier 0",0
"12068",10029510404201,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12069",10029510404201," Radio","Yes",1,800,12,8,"No light available",6,"22-84-58-98","Tier 1","Tier 0",0
"12070",10029510404201,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",0
"12071",10031503380302,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12072",10031503380302,"Flashlights","Yes",2,200,12,12,"Regular source of lighting",8,"42-07-40-99","Tier 1","Tier 0",1
"12073",10031503380302,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12074",10031503380302," Radio","Yes",1,1500,12,15,"No light available",4,"42-07-40-99","Tier 1","Tier 0",1
"12075",10031503380302,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12076",10031503380308,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12077",10031503380308,"Flashlights","Yes",4,500,12,8,"Regular source of lighting",28,"08-33-46-82","Tier 1","Tier 0",1
"12078",10031503380308,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12079",10031503380308," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12080",10031503380308,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12081",10031503380312,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12082",10031503380312,"Flashlights","Yes",1,400,12,10,"Regular source of lighting",6,"19-06-77-40","Tier 1","Tier 0",1
"12083",10031503380312,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12084",10031503380312," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12085",10031503380312,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12086",10031503380701,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12087",10031503380701,"Flashlights","Yes",3,500,12,10,"Regular source of lighting",15,"39-19-99-33","Tier 1","Tier 0",1
"12088",10031503380701,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12089",10031503380701," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12090",10031503380701,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12091",10031503381203,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12092",10031503381203,"Flashlights","Yes",1,200,12,9,"Regular source of lighting",20,"77-12-57-47","Tier 1","Tier 0",1
"12093",10031503381203,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12094",10031503381203," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12095",10031503381203,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12096",10031503381602,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12097",10031503381602,"Flashlights","Yes",2,300,12,13,"Regular source of lighting",12,"05-62-06-99","Tier 1","Tier 0",1
"12098",10031503381602,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12099",10031503381602," Radio","Yes",1,500,12,5,"No light available",4,"05-62-06-99","Tier 1","Tier 0",1
"12100",10031503381602,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12101",10031503382203,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12102",10031503382203,"Flashlights","Yes",6,200,12,8,"Regular source of lighting",16,"48-70-31-47","Tier 1","Tier 0",1
"12103",10031503382203,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12104",10031503382203," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12105",10031503382203,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12106",10031503382205,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12107",10031503382205,"Flashlights","Yes",3,500,12,12,"Regular source of lighting",15,"36-65-17-43","Tier 1","Tier 0",1
"12108",10031503382205,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12109",10031503382205," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12110",10031503382205,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12111",10031503382207,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12112",10031503382207,"Flashlights","Yes",1,200,12,9,"Regular source of lighting",6,"64-78-52-30","Tier 1","Tier 0",1
"12113",10031503382207,"Task lights","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12114",10031503382207," Radio","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12115",10031503382207,"Other, specify","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12116",10031503382904,"Lanterns","No",NA,NA,NA,NA,NA,NA,"","Tier 1","Tier 0",1
"12117",10031503382904,"Flashlights","Yes",3,300,12,12,"Regular source of lighting",18,"79-09-35-61","Tier 1","Tier 0",1
