"","hh_id","cs_affd_tier","cs_avbl_tier","cs_conv_tier","cs_exp_tier_hh","cs_safety_tier","hhweight","cs_aggr_tier","elc_cap_tier","elc_durd_tier","elc_dure_tier","elc_rel_tier","elc_qual_tier","elc_leg_tier","elc_sft_tier","elc_aggr_tier","rur","main_src_elec","quintile","connection_fee","toofar"
"97",1004500062002,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1437.546875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",1,0
"98",1004500062301,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 3","Tier 1","Tier 5: No serious accidents over the past 12 months",1437.546875,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,0
"99",1004503360102,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",698.436218261719,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",1,0
"100",1004503361901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",698.436218261719,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",1,0
"101",1004503363001,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",698.436218261719,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",1,0
"102",1004503363201,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",698.436218261719,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,0
"103",1004503363801,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",698.436218261719,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","4th quintile",0,0
"104",1004503364404,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",698.436218261719,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","4th quintile",0,0
"105",1004503364406,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",698.436218261719,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","4th quintile",0,0
"106",1004503364501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",698.436218261719,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",1,0
"107",1004503364801,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",698.436218261719,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",1,0
"108",1004503365501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 3","Tier 0","Tier 5: No serious accidents over the past 12 months",698.436218261719,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",1,0
"109",1004503366101,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 3",NA,"Tier 5: No serious accidents over the past 12 months",698.436218261719,"Tier 3","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",1,0
"110",1004503366501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",698.436218261719,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",1,0
"111",1004503366901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",698.436218261719,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","5th quintile",0,0
"112",1004503367102,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",698.436218261719,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,0
"113",1005513600301,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",5176.91650390625,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","4th quintile",0,1
"114",1005513600402,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",5176.91650390625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"115",1005513600404,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",5176.91650390625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","4th quintile",0,0
"116",1005513600702,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",5176.91650390625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,1
"117",1005513600801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",5176.91650390625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,0
"118",1005513600804,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",5176.91650390625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,0
"119",1005513600806,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",5176.91650390625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,0
"120",1005513600807,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1",NA,"Tier 3: Serious accidents over the past 12 months",5176.91650390625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","4th quintile",0,1
"121",1005513600808,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",5176.91650390625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,0
"122",1005513600809,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",5176.91650390625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,1
"123",1005513600810,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",5176.91650390625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,1
"124",1005513600812,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",5176.91650390625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","5th quintile",0,1
"125",1005513600813,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",5176.91650390625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,0
"126",1005513600902,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",5176.91650390625,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,0
"127",1006521740201,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",991.091125488281,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"128",1006521740503,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",991.091125488281,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"129",1006521740701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",991.091125488281,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"130",1006521740702,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",991.091125488281,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"131",1006521741201,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",991.091125488281,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"132",1006521741501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",991.091125488281,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,1
"133",1006521741601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",991.091125488281,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"134",1006521741603,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",991.091125488281,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"135",1006521741605,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",991.091125488281,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"136",1006521741701,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",991.091125488281,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","3rd quintile ",0,1
"137",1006521742203,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",991.091125488281,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,1
"138",1006521742204,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",991.091125488281,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","2nd quintile ",0,1
"139",1006521742302,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",991.091125488281,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",1,0
"140",1006521742304,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1",NA,"Tier 5: No serious accidents over the past 12 months",991.091125488281,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","0","No Electricity","1st quintile",0,1
"141",1007507540802,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1215.97253417969,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","4th quintile",0,0
"142",1007507540901,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2234.76147460938,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","4th quintile",0,0
"143",1007507541806,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",2234.76147460938,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","2nd quintile ",0,1
"144",1007507541901,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",1215.97253417969,"Tier 0","Tier 5","Tier 0","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","4th quintile",0,0
"145",1007507542203,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",1215.97253417969,"Tier 0","Tier 5","Tier 2","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","3rd quintile ",0,0
"146",1007507542401,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2234.76147460938,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","5th quintile",1,0
"147",1007507542501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1215.97253417969,"Tier 1","Tier 5","Tier 2","Tier 2","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","5th quintile",0,0
"148",1007507542601,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1215.97253417969,"Tier 1","Tier 5","Tier 0","Tier 1","Tier 4","Tier 5",3,"Tier 5","Tier 0","Rural","National Grid","3rd quintile ",0,0
"149",1007507542801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1215.97253417969,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","4th quintile",0,0
"150",1007507543802,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2234.76147460938,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","4th quintile",1,0
"151",1007507543803,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1215.97253417969,"Tier 1","Tier 5","Tier 0","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 0","Rural","National Grid","3rd quintile ",0,0
"152",1007507544003,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2234.76147460938,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","4th quintile",0,0
"153",1007507544102,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",2234.76147460938,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","4th quintile",1,0
"154",1007507544105,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",1215.97253417969,"Tier 1","Tier 5","Tier 2","Tier 3","Tier 4","Tier 5",5,"Tier 5","Tier 2","Rural","National Grid","3rd quintile ",0,0
"155",1007509840101,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",50.465518951416,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",1,0
"156",1007509840501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",50.465518951416,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 3","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","4th quintile",0,0
"157",1007509840503,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 0","Tier 5: No serious accidents over the past 12 months",50.465518951416,"Tier 0","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","4th quintile",0,0
"158",1007509841002,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",50.465518951416,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 3","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","2nd quintile ",0,0
"159",1007509841501,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",50.465518951416,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","2nd quintile ",0,0
"160",1007509841802,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 4: 80% of the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",50.465518951416,"Tier 1","Tier 5","Tier 3","Tier 5","Tier 4","Tier 5",5,"Tier 5","Tier 3","Rural","National Grid","4th quintile",0,0
"161",1007509842201,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",50.465518951416,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",1,0
"162",1007509842301,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2",NA,"Tier 5: No serious accidents over the past 12 months",50.465518951416,"Tier 2","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","5th quintile",0,0
"163",1007509842501,"Tier 3: cooking fuel exp > 5% HH total exp","Tier 5: throughout the year","Tier 2","Tier 1","Tier 5: No serious accidents over the past 12 months",50.465518951416,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",1,0
"164",1007509842801,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",50.465518951416,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","4th quintile",0,0
"165",1007509842804,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 2",NA,"Tier 5: No serious accidents over the past 12 months",50.465518951416,"Tier 2","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","5th quintile",1,0
"166",1007509842805,"Tier 5: cooking fuel exp < 5% HH total exp","Tier 5: throughout the year","Tier 1","Tier 1","Tier 5: No serious accidents over the past 12 months",50.465518951416,"Tier 1","Tier 0",NA,NA,NA,NA,NA,NA,"Tier 0","Rural","No Electricity","3rd quintile ",0,1
